Time,Hs,Tp,Dir
5/13/2015 14:00,0.597341895,4.130866051,66.49890137
5/13/2015 15:00,0.572592676,4.123168945,65.33795166
5/13/2015 16:00,0.553566337,4.105924606,63.07078552
5/13/2015 17:00,0.558062851,3.972697258,58.19789124
5/13/2015 18:00,0.602972209,3.76883316,51.42932129
5/13/2015 19:00,0.669419408,3.661044121,46.41795349
5/13/2015 20:00,0.772822142,3.662504196,43.44076538
5/13/2015 21:00,0.851302743,3.728100777,42.73014832
5/13/2015 22:00,0.886547625,3.806120872,42.00791931
5/13/2015 23:00,0.930524766,3.865117073,42.42546082
5/14/2015 0:00,0.96900928,3.922235489,44.07559204
5/14/2015 1:00,1.012559891,4.001799583,46.44023132
5/14/2015 2:00,1.023580551,4.045107841,49.41827393
5/14/2015 3:00,1.02148819,4.068516731,53.07142639
5/14/2015 4:00,0.987735927,4.085933685,55.70077515
5/14/2015 5:00,0.932885349,4.099000931,57.03967285
5/14/2015 6:00,0.874717295,4.10157299,57.73823547
5/14/2015 7:00,0.816731453,4.105078697,57.81755066
5/14/2015 8:00,0.75950408,4.119053841,57.41241455
5/14/2015 9:00,0.711158454,4.119665146,57.21585083
5/14/2015 10:00,0.66036588,4.157746315,56.53948975
5/14/2015 11:00,0.621306121,4.161615372,56.16854858
5/14/2015 12:00,0.594284236,4.14456749,56.7048645
5/14/2015 13:00,0.578248858,4.102162361,58.90951538
5/14/2015 14:00,0.564254165,4.057108879,60.95904541
5/14/2015 15:00,0.539659321,4.085459709,60.25068665
5/14/2015 16:00,0.514477134,4.124153137,58.62481689
5/14/2015 17:00,0.496882081,4.125494003,56.69447327
5/14/2015 18:00,0.500238359,3.994054794,52.07563782
5/14/2015 19:00,0.529035211,3.796175003,45.26350403
5/14/2015 20:00,0.579507291,3.643139839,39.81936646
5/14/2015 21:00,0.678008795,3.63024044,38.56838989
5/14/2015 22:00,0.707652807,3.657897949,39.24777222
5/14/2015 23:00,0.738458633,3.668032646,41.32235718
5/15/2015 0:00,0.765629649,3.685333252,44.18208313
5/15/2015 1:00,0.757771611,3.67205143,47.28173828
5/15/2015 2:00,0.755388856,3.687120438,50.89871216
5/15/2015 3:00,0.761628211,3.681054115,55.14830017
5/15/2015 4:00,0.765040755,3.668828011,58.26570129
5/15/2015 5:00,0.764389992,3.679410934,60.5116272
5/15/2015 6:00,0.747485995,3.693241119,62.46484375
5/15/2015 7:00,0.72345829,3.69747448,64.41339111
5/15/2015 8:00,0.689803064,3.69671917,66.56869507
5/15/2015 9:00,0.653074026,3.688792229,69.15705872
5/15/2015 10:00,0.610716522,3.701590538,70.58544922
5/15/2015 11:00,0.582923889,3.677769661,73.38456726
5/15/2015 12:00,0.561159194,3.651019096,75.89874268
5/15/2015 13:00,0.5421381,3.62992382,78.23748779
5/15/2015 14:00,0.52532649,3.605547905,80.23944092
5/15/2015 15:00,0.502435267,3.620606422,79.98382568
5/15/2015 16:00,0.47269994,3.683851242,77.84820557
5/15/2015 17:00,0.452624023,3.697948456,75.02722168
5/15/2015 18:00,0.4540416,3.620246887,70.70698547
5/15/2015 19:00,0.481833279,3.490222931,65.62692261
5/15/2015 20:00,0.535181463,3.398554802,59.67539978
5/15/2015 21:00,0.613141835,3.383685112,54.28935242
5/15/2015 22:00,0.715938151,3.470282555,51.72703552
5/15/2015 23:00,0.812371135,3.621744156,52.85317993
5/16/2015 0:00,0.879354298,3.776766777,55.87956238
5/16/2015 1:00,0.913449049,3.889692307,59.28749084
5/16/2015 2:00,0.890023887,3.966106415,61.2482605
5/16/2015 3:00,0.844130874,4.008193016,62.83131409
5/16/2015 4:00,0.8055287,4.0064888,65.71508789
5/16/2015 5:00,0.782874942,3.967056274,70.80348206
5/16/2015 6:00,0.764989853,3.927688599,76.4392395
5/16/2015 7:00,0.750797391,3.899153709,81.37696838
5/16/2015 8:00,0.734883368,3.891360283,84.42095947
5/16/2015 9:00,0.878092766,4.24627018,87.70541382
5/16/2015 10:00,0.809896648,4.294013023,86.25561523
5/16/2015 11:00,0.758823752,4.310208321,85.10217285
5/16/2015 12:00,0.721790731,4.29087925,84.65737915
5/16/2015 13:00,0.707255661,4.193768501,86.75701904
5/16/2015 14:00,0.701773405,4.092856407,89.08287048
5/16/2015 15:00,0.686331272,4.035876274,90.2492981
5/16/2015 16:00,0.65214175,4.032896996,89.21356201
5/16/2015 17:00,0.615607858,4.045345306,86.35168457
5/16/2015 18:00,0.598408639,3.995617867,81.95545959
5/16/2015 19:00,0.614173114,3.86835289,75.61579895
5/16/2015 20:00,0.663420558,3.750323296,68.46537781
5/16/2015 21:00,0.747946441,3.698459625,61.21417236
5/16/2015 22:00,0.865302563,3.762400627,56.48942566
5/16/2015 23:00,0.987596869,3.913908005,56.18435669
5/17/2015 0:00,1.092303276,4.077986717,58.24427795
5/17/2015 1:00,1.124740601,4.219043732,60.3996582
5/17/2015 2:00,1.087316513,4.312319756,62.43804932
5/17/2015 3:00,1.03030014,4.343873024,65.57928467
5/17/2015 4:00,0.938527048,4.258226395,69.84538269
5/17/2015 5:00,0.900229812,4.204256058,75.36785889
5/17/2015 6:00,0.86716485,4.168848991,80.14053345
5/17/2015 7:00,0.844032526,4.121797562,84.44561768
5/17/2015 8:00,0.824629307,4.083927155,87.36679077
5/17/2015 9:00,0.815091133,4.033489227,90.47407532
5/17/2015 10:00,0.77719903,4.047862053,91.38104248
5/17/2015 11:00,0.757520795,4.010471344,93.03425598
5/17/2015 12:00,0.876404107,4.238537788,94.44091797
5/17/2015 13:00,0.827208936,4.216475487,94.95936584
5/17/2015 14:00,0.775541484,4.16770649,95.50100708
5/17/2015 15:00,0.715388775,4.162813187,94.36106873
5/17/2015 16:00,0.654377699,4.199608803,91.760849
5/17/2015 17:00,0.607095182,4.210094452,88.11120605
5/17/2015 18:00,0.593958497,4.07316494,81.16827393
5/17/2015 19:00,0.631911576,3.831297874,70.67984009
5/17/2015 20:00,0.75994277,3.736279488,59.04675293
5/17/2015 21:00,0.86789155,3.747901917,54.61741638
5/17/2015 22:00,0.944922507,3.859042168,53.69226074
5/17/2015 23:00,1.025576591,3.978117943,54.90106201
5/18/2015 0:00,1.093565941,4.093203545,58.09739685
5/18/2015 1:00,1.340559959,4.540683746,61.318573
5/18/2015 2:00,1.228403091,4.545930862,63.23234558
5/18/2015 3:00,1.131038666,4.530805588,66.00889587
5/18/2015 4:00,1.052705765,4.482055664,69.94450378
5/18/2015 5:00,0.98976028,4.419677734,74.72331238
5/18/2015 6:00,0.933161676,4.370734215,78.82365417
